id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1399789708071276553,1399752598383517697,2021-06-01 21:07:27 +03,2021-06-01,21:07:27,+0300,1348555041087643650,lara22137787,Kimyacı,,"@parodimsisey @erkanugurcann @sputnik_TR @muhendisyenn Tekrar yazayım hukukçu beyefendiler uyardı, azıcık hukuk bilgimi satıyormuşum burada, ne satıp ne kazanıyorum bilmiyorum ama, vardır bir bildikleri. Genelge ile kesilen cezalar itiraz edince iptal oluyor çünkü, ne anayasa da ne Hıfzıssıhha kanunda bu yasaklar ve cezalardan++",tr,[],[],[],1,0,0,[],[],https://twitter.com/Lara22137787/status/1399789708071276553,False,,0,,,,,,,,"[{'screen_name': 'parodimsisey', 'name': 'parodimsişey', 'id': '1344924995030552577'}, {'screen_name': 'erkanugurcann', 'name': 'Uğurcan', 'id': '769577752764841986'}, {'screen_name': 'sputnik_TR', 'name': 'Sputnik Türkiye', 'id': '424893128'}, {'screen_name': 'muhendisyenn', 'name': 'mühendisyen', 'id': '1375079971'}]",,,,
1399789670435897350,1399789670435897350,2021-06-01 21:07:18 +03,2021-06-01,21:07:18,+0300,1318935094749442048,_muhalif_nazim_,Nazım.,,"Sözümüz Olsun; #SizGidince En büyük halayımızı Gezi parkında kuracağız  Kadın Cinayetleri Cezasız Kalmayacak   Doğa Katliamları Bitecek,  Yolsuzluk,Yasaklar, Son Bulacak.   Özgür Bir Ülke yaratmak İçin siz gidene kadar mücadeleye devam Edeceğiz...",tr,[],[],[],0,3,6,['sizgidince'],[],https://twitter.com/_Muhalif_Nazim_/status/1399789670435897350,False,https://twitter.com/Barikat__lar3/status/1399789429426995201,0,,,,,,,,[],,,,
1399789668871376898,1399789668871376898,2021-06-01 21:07:18 +03,2021-06-01,21:07:18,+0300,1092384660640935936,aybukercogun,AYBÜKELLEZİ,,Yasaklar kalktığına göre cmt biraz ölümden sonra yaşam olduğunu kendime kanıtlayım diyorum Niğde de hâlâ açık kafeler var mı varsa nere,tr,[],[],[],0,0,0,[],[],https://twitter.com/aybukercogun/status/1399789668871376898,False,,0,,,,,,,,[],,,,
1399789664236679170,1399789429426995201,2021-06-01 21:07:17 +03,2021-06-01,21:07:17,+0300,1379017967594258433,33heyeheye33,Lîlan 🕊✌🏻,,"@Barikat__lar3 Sözümüz Olsun; #SizGidince En büyük halayımızı Gezi parkında kuracağız  Kadın Cinayetleri Cezasız Kalmayacak   Doğa Katliamları Bitecek,  Yolsuzluk,Yasaklar, Son Bulacak.   Özgür Bir Ülke yaratmak İçin siz gidene kadar mücadeleye devam Edeceğiz...",tr,[],[],[],0,6,9,['sizgidince'],[],https://twitter.com/33heyeheye33/status/1399789664236679170,False,,0,,,,,,,,"[{'screen_name': 'Barikat__lar3', 'name': 'BARİKAT', 'id': '1323150263562227712'}]",,,,
1399789652987555844,1399789652987555844,2021-06-01 21:07:14 +03,2021-06-01,21:07:14,+0300,792419619348815873,hildanuradzl,iamhilda,,"Yasaklar kalktı, herkes Starbucks'a doluştu. #1Haziran",tr,[],[],[],0,0,0,['1haziran'],[],https://twitter.com/HildanurAdzl/status/1399789652987555844,False,,0,,,,,,,,[],,,,
1399789429426995201,1399789429426995201,2021-06-01 21:06:21 +03,2021-06-01,21:06:21,+0300,1323150263562227712,barikat__lar3,BARİKAT,,"Sözümüz Olsun; #SizGidince En büyük halayımızı Gezi parkında kuracağız  Kadın Cinayetleri Cezasız Kalmayacak   Doğa Katliamları Bitecek,  Yolsuzluk,Yasaklar, Son Bulacak.   Özgür Bir Ülke yaratmak İçin siz gidene kadar mücadeleye devam Edeceğiz...  https://t.co/42kLrT6TK1",tr,[],[],['https://pbs.twimg.com/media/E20ND4gWQAUD71O.jpg'],30,40,71,['sizgidince'],[],https://twitter.com/Barikat__lar3/status/1399789429426995201,False,,1,https://pbs.twimg.com/media/E20ND4gWQAUD71O.jpg,,,,,,,[],,,,
1399789305564893190,1399789305564893190,2021-06-01 21:05:51 +03,2021-06-01,21:05:51,+0300,1315058565942513664,elfyldzz34,Elif Yıldız,,"Korona bitmiyor, yasaklar bitmiyor, pahalılık bitmiyor, cehalet bitmiyor, iğrenç gündemler bitmiyor. Biten neler var?",tr,[],[],[],0,0,0,[],[],https://twitter.com/Elfyldzz34/status/1399789305564893190,False,,0,,,,,,,,[],,,,
1399789247972904962,1399789247972904962,2021-06-01 21:05:38 +03,2021-06-01,21:05:38,+0300,1255211666364674054,baha35dr,Bahadır,,Şarkıcılar esnaf vatandas zor durumdayken tepki göstermeliydi. Halkın derdiyle dertlenmeyen ses karga sesi kadar değeri yok. Tüm yasaklar kalkmalı her kesimden #gözünüyumma #yasaklar,tr,[],[],[],0,0,2,"['gözünüyumma', 'yasaklar']",[],https://twitter.com/baha35dr/status/1399789247972904962,False,,0,,,,,,,,[],,,,
1399789184735485952,1399789184735485952,2021-06-01 21:05:23 +03,2021-06-01,21:05:23,+0300,1393918319107977219,tulayderler,tulayderler,,"Bugün yasaklar kalktı akşam herkes Rakı’da .  Hani lan kriz, hani bozuk psikolojiler😏",tr,[],[],[],0,0,1,[],[],https://twitter.com/tulayderler/status/1399789184735485952,False,,0,,,,,,,,[],,,,
1399789027918819332,1399789027918819332,2021-06-01 21:04:45 +03,2021-06-01,21:04:45,+0300,1164647318165118985,htcbrhn16,sokratice 🇹🇷,,Yasaklar kalktı düğün tarihleri hemen belirlenmiş. MasAllah gençler çok hizlisinız 🙃😂,tr,[],[],[],0,0,1,[],[],https://twitter.com/htcbrhn16/status/1399789027918819332,False,,0,,,,,,,,[],,,,
