id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1399277684858015746,1399277684858015746,2021-05-31 11:12:52 +03,2021-05-31,11:12:52,+0300,1385314755078934529,mustafagkolan6,Mustafa Gökoğlan,,Bu ne kepazelik Mavi Marmara olayından sonra hala Erdoğan’a teşekkür ede...  https://t.co/VE2G0JkQIw @YouTube aracılığıyla  Bismillah   Selahaddin Gülen   Erkam Yıldırım   TÜİK   Ergin Ataman   Turkish Airlines   Tuborg  Sefo  Aydın Örs  Seda Sayan Yunus Becit   #GezideSöylemiştik,tr,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/JwLEVlbs9mA'],[],0,0,0,['gezidesöylemiştik'],[],https://twitter.com/MustafaGkolan6/status/1399277684858015746,False,,0,,,,,,,,[],,,,
1399277671134212097,1399277671134212097,2021-05-31 11:12:48 +03,2021-05-31,11:12:48,+0300,2295182760,cigdemctp,Cigdem,,Yine Seda Sayan yine ekmekle oynama meselesi. Fatih Ürek ve Onur Büyüktopçu dan sonra bu sefer de Demet Akalın ve Alişanın ekmeğiyle oynadı iddiası. Yok öyle bir şey diyorsun da ablacım her seferinde de olmaz ki ama. Niye sürekli senin adın çıkıyor??,tr,[],[],[],0,0,1,[],[],https://twitter.com/Cigdemctp/status/1399277671134212097,False,,0,,,,,,,,[],,,,
1399277643082645504,1399277643082645504,2021-05-31 11:12:42 +03,2021-05-31,11:12:42,+0300,1373311570097360898,apinkasg,Pinkıpanda 에이핑크,,Seda Sayan'a bakınca Oli London gören tek kişi olamam sanırım  https://t.co/5osm9RJDCS,tr,[],[],"['https://pbs.twimg.com/media/E2s7iFZX0AAc5Dt.jpg', 'https://pbs.twimg.com/media/E2s7jDpWQAI2cqS.jpg']",0,1,12,[],[],https://twitter.com/ApinkasG/status/1399277643082645504,False,,1,https://pbs.twimg.com/media/E2s7iFZX0AAc5Dt.jpg,,,,,,,[],,,,
1399277599013195776,1399277599013195776,2021-05-31 11:12:31 +03,2021-05-31,11:12:31,+0300,1122605776613326848,gelenhaberler,gelenhaberler,,"Seda Sayan ve Demet Akalın, program yüzünden birbirine girdi!   https://t.co/M9VivFwdyG",tr,[],['https://gelenhaberler.com/seda-sayan-ve-demet-akalin-program-yuzunden-birbirine-girdi/12493/'],[],0,0,0,[],[],https://twitter.com/gelenhaberler/status/1399277599013195776,False,,0,,,,,,,,[],,,,
1399277579828404225,1399277579828404225,2021-05-31 11:12:27 +03,2021-05-31,11:12:27,+0300,1385314755078934529,mustafagkolan6,Mustafa Gökoğlan,,Bu ne kepazelik Mavi Marmara olayından sonra hala Erdoğan’a teşekkür ede...  https://t.co/VE2G0JkQIw @YouTube aracılığıyla  Bismillah   Selahaddin Gülen   Erkam Yıldırım   TÜİK   Ergin Ataman   Turkish Airlines   Tuborg   Sefo   Aydın Örs   Seda Sayan  Yunus Becit   #beratalbayrak,tr,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/JwLEVlbs9mA'],[],0,0,0,['beratalbayrak'],[],https://twitter.com/MustafaGkolan6/status/1399277579828404225,False,,0,,,,,,,,[],,,,
1399277514992857091,1399277514992857091,2021-05-31 11:12:11 +03,2021-05-31,11:12:11,+0300,1385314755078934529,mustafagkolan6,Mustafa Gökoğlan,,Bu ne kepazelik Mavi Marmara olayından sonra hala Erdoğan’a teşekkür ede...  https://t.co/VE2G0JkQIw @YouTube aracılığıyla  Bismillah   Selahaddin Gülen   Erkam Yıldırım   TÜİK   Ergin Ataman  Turkish Airlines  Tuborg  Sefo  Aydın Örs  Seda Sayan Yunus Becit   #1Hazirandanİtibaren,tr,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/JwLEVlbs9mA'],[],0,0,0,['1hazirandani̇tibaren'],[],https://twitter.com/MustafaGkolan6/status/1399277514992857091,False,,0,,,,,,,,[],,,,
1399277465789468672,1399277465789468672,2021-05-31 11:11:59 +03,2021-05-31,11:11:59,+0300,258363668,gezengazeteci,GEZEN GAZETECİ,,Aşktan Kaçma Olasılığı En Yüksek Olan Burçlar .  https://t.co/RlV6OYa2MI #1Hazirandanİtibaren #beratalbayrak #ErkamYıldırım #GezideSöylemiştik #TurkishAirlines #SedaSayan #FeyziHocaYalnızDeğildir #Tuborg #HaftanınYalanları #yağmur,tr,[],['https://www.gezengazeteci.com/2021/05/31/asktan-kacma-olasiligi-en-yuksek-olan-burclar/'],[],0,0,0,"['1hazirandani̇tibaren', 'beratalbayrak', 'erkamyıldırım', 'gezidesöylemiştik', 'turkishairlines', 'sedasayan', 'feyzihocayalnızdeğildir', 'tuborg', 'haftanınyalanları', 'yağmur']",[],https://twitter.com/gezengazeteci/status/1399277465789468672,False,,0,,,,,,,,[],,,,
1399277440971722753,1399277440971722753,2021-05-31 11:11:53 +03,2021-05-31,11:11:53,+0300,1348875773067862017,aptalisttr,AptaList | #EvdeKal,,Söylemezsem Olmaz’a veda eden Arto sessiz kalamadı: Seda Sayan ve Demet Akalın'ı ilk ben duyurdum!  https://t.co/vKFYvbIfZN,tr,[],['https://aptalist.com/news/278395/soylemezsem-olmaz-a-veda-eden-arto-sessiz-kalamadi-seda-sayan-ve-demet-akalin-i-ilk-ben-duyurdum'],[],0,0,0,[],[],https://twitter.com/AptaListTR/status/1399277440971722753,False,,0,,,,,,,,[],,,,
1399277417865306115,1399277417865306115,2021-05-31 11:11:48 +03,2021-05-31,11:11:48,+0300,1348875773067862017,aptalisttr,AptaList | #EvdeKal,,Seda Sayan ve Demet Akalın kavgasına Nihat Doğan da girdi! Bomba açıklamalar  https://t.co/mf4jyeD1bo,tr,[],['https://aptalist.com/news/278396/seda-sayan-ve-demet-akalin-kavgasina-nihat-dogan-da-girdi-bomba-aciklamalar'],[],0,0,0,[],[],https://twitter.com/AptaListTR/status/1399277417865306115,False,,0,,,,,,,,[],,,,
1399277292443013124,1399277292443013124,2021-05-31 11:11:18 +03,2021-05-31,11:11:18,+0300,1385314755078934529,mustafagkolan6,Mustafa Gökoğlan,,Bu ne kepazelik Mavi Marmara olayından sonra hala Erdoğan’a teşekkür ede...  https://t.co/VE2G0JkQIw @YouTube aracılığıyla  Bismillah   Selahaddin Gülen   Erkam Yıldırım   TÜİK   Ergin Ataman   Turkish Airlines   Tuborg   Sefo   Aydın Örs   Seda Sayan  Yunus Becit    #pazartesi,tr,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/JwLEVlbs9mA'],[],0,0,0,['pazartesi'],[],https://twitter.com/MustafaGkolan6/status/1399277292443013124,False,,0,,,,,,,,[],,,,
